Ensembl,CON-25-1,CON-25-2,CON-25-3,CDDP-25-1,CDDP-25-2,CDDP-25-3,CDDP-50-1,CDDP-50-2,CDDP-50-3,symbol
ENSG00000213430,13.42860833,16.81297172,17.73756972,7.661451537,8.096138035,10.56961153,6.011777591,14.37356387,6.421189363,HSPD1P1
ENSG00000250337,51.59412672,52.12021234,30.63762043,535.3439261,484.8687112,679.6260213,527.5334836,456.7599185,561.8540693,PURPL
ENSG00000113361,4072.402167,3701.375725,4689.974685,332.3154604,376.0206332,162.7720175,91.67960826,47.91187957,112.3708139,CDH6
ENSG00000113360,825.5060276,919.6695532,835.2782832,293.0505213,333.7408012,187.0821241,189.3709941,282.6800894,224.7416277,DROSHA
ENSG00000082213,440.3169993,446.3843992,419.2516479,753.6952949,752.0412664,810.6892042,760.4898652,750.6194466,701.5149379,C5orf22
ENSG00000133401,4.240613155,8.406485861,2.418759507,13.40754019,3.598283571,21.13922306,31.56183235,47.91187957,46.55362288,PDZD2
ENSG00000250764,1.413537718,2.521945758,2.418759507,1.915362884,6.29699625,7.39872807,6.011777591,23.95593978,14.44767607,AC025178.1
ENSG00000113384,2155.645021,1957.870557,2076.908164,992.157974,984.1305567,702.8791666,492.9657624,359.3390968,385.2713618,GOLPH3
ENSG00000272086,21.90983464,18.49426889,22.57508874,93.85278132,87.2583766,172.2846679,204.4004381,122.9738242,165.3456261,AC025181.2
ENSG00000150712,689.0996377,782.6438337,749.0091941,321.7809645,286.0635439,212.4491917,102.200219,142.138576,104.3443272,MTMR12
ENSG00000056097,1704.726488,1691.384955,1722.156769,1390.553454,1343.958914,1186.967375,945.3520261,884.7727093,818.7016438,ZFR
ENSG00000113387,2853.225885,2851.480004,2934.761536,2080.084092,2091.502326,1777.808659,1764.456723,1713.648226,1754.589993,SUB1
ENSG00000113389,101.0679469,82.38356144,59.66273451,21.06899173,17.99141786,10.56961153,13.52649958,17.56768917,8.026486704,NPR3
ENSG00000249572,14.13537718,12.60972879,12.90005071,8.619132979,20.69013053,12.68353383,34.56772115,30.34419039,8.026486704,AC034231.1
ENSG00000113407,2953.587063,3123.850146,2864.61751,2674.804268,2669.026839,2673.054756,2555.005476,2378.026289,2427.209579,TARS1
ENSG00000242110,95.41379599,110.1249648,79.81906374,152.2713493,143.9313428,144.8036779,94.68549705,116.5855736,88.29135374,AMACR
ENSG00000215158,137.1131587,135.3444224,117.7129627,20.11131028,16.19227607,23.25314536,16.53238837,12.77650122,32.10594682,AC138409.2
ENSG00000039560,829.0398719,853.2583149,745.7841814,131.2023576,123.2412123,86.67081453,90.17666386,161.3033279,112.3708139,RAI14
ENSG00000272323,9.894764029,9.247134447,4.031265846,3.830725768,4.497854464,8.455689223,6.011777591,4.791187957,11.23708139,AC026801.2
ENSG00000205838,7.774457451,2.521945758,4.031265846,0.957681442,2.698712678,8.455689223,16.53238837,17.56768917,16.05297341,TTC23L
ENSG00000113456,600.7535303,638.0522769,514.3895219,440.5334634,431.7940285,384.7338596,363.7125442,295.4565907,300.1906027,RAD1
ENSG00000113460,535.7307953,583.4101188,511.1645092,673.2500538,688.171733,734.5880012,915.2931382,704.3046296,738.4367768,BRIX1
ENSG00000168724,802.8894241,817.9510743,823.1844857,1202.847891,1134.358896,1060.132036,891.2460278,768.1871357,756.0950475,DNAJC21
ENSG00000152582,42.40613155,48.757618,66.91901304,12.44985875,23.38884321,15.85441729,33.06477675,9.582375913,25.68475745,SPEF2
ENSG00000164187,498.2720457,517.8395291,476.4956229,257.6163079,232.9888612,223.0188033,198.3886605,207.6181448,210.2939516,LMBRD2
ENSG00000145604,421.9410089,422.8462388,390.2265338,138.8638091,98.05322732,121.5505326,66.1295535,43.12069161,44.94832554,SKP2
ENSG00000152620,361.8656559,337.9407316,366.0389388,308.3734244,267.1725552,305.4617732,285.5594356,237.9623352,207.083357,NADK2
ENSG00000079215,2.827075437,9.247134447,4.031265846,3.830725768,8.096138035,6.341766917,4.508833193,6.388250609,17.65827075,SLC1A3
ENSG00000164190,993.7170161,983.5588458,1019.104006,457.7717293,452.4841591,350.9111027,244.9799368,255.5300244,248.8210878,NIPBL
ENSG00000197603,155.489149,163.9264743,153.1881021,117.7948174,114.2455034,107.8100376,93.18255265,97.42082179,130.0290846,CPLANE1
ENSG00000113569,995.1305538,1105.452891,939.284942,359.1305408,380.5184877,279.0377444,220.9328265,244.3505858,226.346925,NUP155
ENSG00000082068,342.0761279,275.7327362,322.5012676,43.09566489,36.88240661,40.16452381,73.64427548,103.8090724,110.7655165,WDR70
ENSG00000248587,6.360919733,2.521945758,2.418759507,24.89971749,11.69442161,13.74049499,28.55594356,9.582375913,22.47416277,GDNF-AS1
ENSG00000168621,0.706768859,3.362594344,3.225012676,46.92639066,44.97854464,40.16452381,30.05888795,31.94125304,33.71124416,GDNF
ENSG00000113594,122.9777815,94.15264165,116.9067095,107.2603215,86.35880571,70.81639724,43.58538753,83.04725792,49.76421756,LIFR
ENSG00000244968,4.947382014,9.247134447,8.86878486,33.51885047,29.68583946,26.42402882,30.05888795,35.13537835,33.71124416,LIFR-AS1
ENSG00000145623,909.6115218,965.9052255,890.9097519,524.8094303,432.6935994,329.7718797,216.4239933,298.650716,226.346925,OSMR
ENSG00000164327,513.1141918,449.7469936,557.927193,402.2262057,379.6189168,318.145307,181.8562721,170.8857038,178.1880048,RICTOR
ENSG00000153071,852.3632442,706.9854609,794.1593716,275.8122553,246.4824246,151.1454449,112.7208298,78.25606996,81.87016438,DAB2
ENSG00000113638,248.7826384,195.8711206,237.0384317,230.8012275,214.0978725,172.2846679,112.7208298,126.1679495,81.87016438,TTC33
ENSG00000171522,48.76705129,54.6421581,41.11891162,148.4406235,139.4334884,233.5884148,323.1330455,231.5740846,258.4528719,PTGER4
ENSG00000132356,1734.410781,1550.155993,1807.619605,1578.259017,1485.191544,1308.517907,1205.361407,932.6845889,1205.578303,PRKAA1
ENSG00000145592,8461.436782,8780.574482,9294.486533,13229.41144,12728.92813,19104.57284,27146.18171,26838.63787,34833.347,RPL37
ENSG00000132357,142.7673096,111.806262,113.6816968,270.0661667,246.4824246,208.2213471,193.8798273,127.7650122,144.4767607,CARD6
ENSG00000112936,12.01507061,15.97232314,5.643772184,4.78840721,0.899570893,1.056961153,1.502944398,3.194125304,1.605297341,C7
ENSG00000182836,171.7448328,141.2289625,185.4382289,8.619132979,5.397425357,6.341766917,4.508833193,1.597062652,6.421189363,PLCXD3
ENSG00000083720,364.6927314,352.2317576,371.682711,71.82610816,78.26266767,71.87335839,148.7914954,146.929764,146.082058,OXCT1
ENSG00000205765,645.9867373,627.1238452,683.7026874,849.4634391,845.5966392,1198.593947,1115.184743,910.3257118,1065.917434,C5orf51
ENSG00000151876,155.489149,127.7785851,133.8380261,142.6945349,116.0446452,158.5441729,127.7502738,111.7943857,138.0555713,FBXO4
ENSG00000250722,132.1657767,96.6745874,126.5817476,91.93741844,72.86524232,115.2087657,121.7384962,76.65900731,162.1350314,SELENOP
ENSG00000177738,26.15044779,27.74140334,20.15632923,16.28058452,23.38884321,20.0822619,46.59127633,73.464882,24.07946011,AC025171.1
ENSG00000177721,13.42860833,10.92843162,20.9625824,29.6881247,24.28841411,32.76579574,18.03533277,14.37356387,6.421189363,ANXA2R
ENSG00000215068,40.99259383,51.27956375,57.24397501,42.13798345,50.37597,48.62021303,42.08244313,36.732441,38.52713618,AC025171.2
ENSG00000272144,2.827075437,4.203242931,4.031265846,2.873044326,8.096138035,9.512650376,15.02944398,27.15006509,12.84237873,AC025171.4
ENSG00000172262,344.9032033,361.478892,327.3387867,464.4754994,396.7107637,481.9742857,398.2802654,464.7452318,401.3243352,ZNF131
ENSG00000261604,13.42860833,11.76908021,9.675038029,9.576814421,3.598283571,12.68353383,3.005888795,6.388250609,9.631784045,AC114947.2
ENSG00000112972,3772.73217,4032.591268,4505.342709,921.2895473,817.7099416,802.233515,652.2778686,523.8365499,687.0672619,HMGCS1
ENSG00000151881,291.8955389,306.8367339,256.3885078,184.8325183,154.7261936,132.1201441,121.7384962,110.197323,131.6343819,TMEM267
ENSG00000249492,9.18799517,16.81297172,9.675038029,17.23826596,28.78626857,19.02530075,25.55005476,44.71775426,41.73773086,AC114956.2
ENSG00000172244,139.2334653,142.0696111,144.3193173,80.44524114,85.45923482,112.0378822,118.7326074,129.3620748,99.52843513,C5orf34
ENSG00000249855,7.067688592,3.362594344,8.86878486,6.703770095,6.29699625,13.74049499,12.02355518,12.77650122,17.65827075,EEF1A1P19
ENSG00000248554,9.18799517,10.92843162,8.86878486,5.746088653,9.895279821,19.02530075,15.02944398,17.56768917,14.44767607,C5orf34-AS1
ENSG00000248240,2.120306578,0.840648586,4.837519015,8.619132979,4.497854464,6.341766917,12.02355518,17.56768917,8.026486704,AC114956.1
ENSG00000172239,1482.094298,1483.744755,1440.774413,1171.244404,1128.0619,870.9359899,719.9103665,648.4074368,712.7520193,PAIP1
ENSG00000248092,204.2562003,238.7441985,255.5822546,170.4672967,111.5467907,153.2593672,55.60894271,78.25606996,83.47546172,NNT-AS1
ENSG00000249286,3.533844296,5.043891517,4.031265846,6.703770095,4.497854464,4.227844611,3.005888795,1.597062652,1.605297341,AMD1P3
ENSG00000112992,1624.154838,1577.056748,1660.075275,488.4175355,429.9948868,394.24651,253.9976032,244.3505858,263.2687639,NNT
ENSG00000251141,5.654150874,8.406485861,7.256278522,3.830725768,2.698712678,3.170883459,7.514721988,14.37356387,8.026486704,MRPS30-DT
ENSG00000112996,742.814071,761.627619,761.9092448,886.8130154,974.2352769,1038.992813,1313.573404,1041.284849,1165.445869,MRPS30
ENSG00000272335,29.68429209,45.39502365,44.3439243,65.12233806,42.27983196,53.9050188,70.63838669,51.10600487,77.05427236,AC093297.2
ENSG00000170571,468.5877537,485.8948828,443.439243,209.7322358,186.2111748,130.0062218,75.14721988,102.2120097,99.52843513,EMB
ENSG00000151883,548.4526347,501.8672059,516.8082814,123.540906,141.2326302,86.67081453,169.8327169,138.9444507,163.7403288,PARP8
ENSG00000213949,443.1440747,422.8462388,487.7831673,33.51885047,49.4763991,43.33540727,75.14721988,46.31481692,44.94832554,ITGA1
ENSG00000152684,494.7382014,468.2412625,464.4018254,2425.807093,2111.292885,2654.029455,3844.531769,2727.78301,2708.136614,PELO
ENSG00000164171,1035.416379,1041.563598,1007.010208,429.9989675,429.9948868,362.5376754,151.7973842,260.3212123,187.8197889,ITGA2
ENSG00000164172,695.4605575,698.5789751,653.8713201,998.8617441,906.76746,952.3219987,883.7313058,764.9930104,829.9387252,MOCS2
ENSG00000247796,112.3762486,124.4159907,110.4566842,115.8794545,143.9313428,76.10120301,39.07655434,43.12069161,41.73773086,AC008966.1
ENSG00000134363,19.78952806,21.85686324,9.675038029,77.57219681,78.26266767,88.78473684,124.744385,102.2120097,118.7920032,FST
ENSG00000164258,676.3777983,627.1238452,692.5714723,262.4047151,206.9013053,198.7086967,332.1507119,343.3684702,335.5071442,NDUFS4
ENSG00000185305,236.060799,200.9150121,214.463343,2.873044326,1.799141786,2.113922306,12.02355518,4.791187957,12.84237873,ARL15
ENSG00000178996,826.9195653,731.3642699,780.4530677,926.0779545,786.2249603,828.6575438,629.7337026,547.7924897,677.4354778,SNX18
ENSG00000164283,4.240613155,2.521945758,5.643772184,12.44985875,9.895279821,6.341766917,6.011777591,20.76181448,3.210594682,ESM1
ENSG00000164294,981.7019454,1010.459601,935.2536762,604.29699,637.795763,720.8475062,680.8338121,528.6277379,582.7229347,GPX8
ENSG00000234602,53.7144333,71.45512982,58.85648134,42.13798345,56.67296625,31.70883459,12.02355518,11.17943857,12.84237873,MCIDAS
ENSG00000152669,171.7448328,146.272854,157.219368,224.0974574,235.6875739,195.5378133,246.4828812,221.9917087,205.4780596,CCNO
ENSG00000251307,1.413537718,5.043891517,2.418759507,2.873044326,4.497854464,5.284805764,15.02944398,14.37356387,11.23708139,AC026704.1
ENSG00000067248,669.3101097,669.1562746,694.9902318,783.3834196,892.3743257,801.1765539,834.1341407,736.2458827,714.3573166,DHX29
ENSG00000039123,1258.755338,1266.857419,1357.730337,508.5288457,574.8258005,411.1578885,318.6242123,351.3537835,298.5853054,MTREX
ENSG00000067113,315.9256801,293.3863566,329.7575462,189.6209255,206.0017345,177.5694737,124.744385,83.04725792,117.1867059,PLPP1
ENSG00000177058,379.5348774,363.1601892,376.52023,174.2980225,142.1322011,134.2340664,72.14133109,103.8090724,96.31784045,SLC38A9
ENSG00000134352,4926.178949,4605.913603,5155.989016,2419.103323,2559.27919,2160.428596,2270.948985,2184.781708,2367.813578,IL6ST
ENSG00000264281,4.947382014,3.362594344,12.90005071,15.32290307,12.5939925,10.56961153,13.52649958,9.582375913,14.44767607,AC016596.2
ENSG00000227908,12.01507061,11.76908021,8.86878486,19.15362884,22.48927232,58.13286341,82.66194187,108.6002604,59.39600161,FLJ31104
ENSG00000164512,18.37599034,19.33491748,20.15632923,18.1959474,8.096138035,9.512650376,6.011777591,14.37356387,9.631784045,ANKRD55
ENSG00000248727,24.73691007,17.65362031,27.41260775,3.830725768,10.79485071,9.512650376,3.005888795,4.791187957,9.631784045,LINC01948
ENSG00000226221,21.90983464,18.49426889,23.3813419,29.6881247,26.08755589,32.76579574,45.08833193,55.89719283,69.02778565,RPL26P19
ENSG00000095015,1602.951773,1487.947997,1800.363327,646.4349734,694.4687292,496.7717418,178.8503833,154.9150773,208.6886543,MAP3K1
ENSG00000225230,1.413537718,1.681297172,4.837519015,4.78840721,3.598283571,4.227844611,6.011777591,9.582375913,11.23708139,AC008937.1
ENSG00000155542,191.5343608,173.1736087,191.0820011,220.2667317,216.7965852,177.5694737,279.547658,233.1711472,277.71644,SETD9
ENSG00000155545,433.9560796,381.6544581,408.7703567,993.1156554,1034.506527,988.2586779,725.9221441,672.3633766,773.7533183,MIER3
ENSG00000271828,4.947382014,4.203242931,6.450025353,17.23826596,12.5939925,12.68353383,21.04122157,11.17943857,8.026486704,AC008937.3
ENSG00000062194,1320.950998,1387.910816,1428.680616,867.6593865,859.9897735,706.0500501,444.8715417,451.9687306,460.7203368,GPBP1
ENSG00000169067,7.067688592,9.247134447,4.837519015,20.11131028,3.598283571,11.62657268,9.017666386,15.97062652,14.44767607,ACTBL2
ENSG00000145632,5993.399926,6139.256624,5166.470308,9861.245809,9934.86094,11362.33239,17282.35763,11479.68634,15292.06247,PLK2
ENSG00000113448,213.4441955,153.8386913,219.300862,52.67247931,64.76910428,53.9050188,61.6207203,75.06194466,52.97481225,PDE4D
ENSG00000035499,532.9037198,565.7564985,489.3956736,38.30725768,29.68583946,40.16452381,37.57360994,33.5383157,33.71124416,DEPDC1B
ENSG00000164181,1734.410781,1411.448976,1915.65753,793.9179155,733.1502776,672.2272932,413.3097094,372.115598,457.5097421,ELOVL7
ENSG00000049167,147.0079227,163.9264743,176.569444,76.61451537,89.95708928,102.5252318,100.6972746,84.64432057,86.6860564,ERCC8
ENSG00000164182,392.2567169,369.8853779,303.1511916,80.44524114,89.05751839,94.0695426,205.9033825,257.127087,207.083357,NDUFAF2
ENSG00000188725,1060.860058,1065.942407,1031.197803,1541.867122,1545.462794,1646.745476,1418.779511,1133.914483,1340.42328,SMIM15
ENSG00000130449,421.9410089,353.0724062,399.9015719,200.1554214,229.3905777,127.8922995,225.4416596,151.720952,219.9257357,ZSWIM6
ENSG00000250461,2.827075437,4.203242931,5.643772184,9.576814421,6.29699625,8.455689223,30.05888795,20.76181448,25.68475745,AC122718.1
ENSG00000068796,1151.326472,1209.693315,1143.266994,767.1028351,832.1030758,545.3919549,410.3038206,376.9067859,380.4554698,KIF2A
ENSG00000086189,755.5359105,780.1218879,706.2777761,722.0918073,714.2592889,512.6261591,550.0776495,558.9719283,438.246174,DIMT1
ENSG00000086200,648.8138128,608.6295764,669.9963835,66.0800195,62.9699625,69.75943609,79.65605308,105.406135,109.1602192,IPO11
ENSG00000268942,2.120306578,4.203242931,5.643772184,5.746088653,0.899570893,4.227844611,9.017666386,9.582375913,3.210594682,CKS1BP3
ENSG00000164197,35.33844296,32.78529486,27.41260775,5.746088653,0.899570893,2.113922306,7.514721988,12.77650122,1.605297341,RNF180
ENSG00000145642,3.533844296,4.203242931,2.418759507,2.873044326,0.899570893,1.056961153,12.02355518,4.791187957,3.210594682,SHISAL2B
ENSG00000153006,742.814071,720.4358383,749.8154473,915.5434586,844.6970683,977.6890664,954.3696925,1006.149471,887.7294294,SREK1IP1
ENSG00000153015,392.2567169,374.9292694,432.9579518,60.33393085,54.87382446,71.87335839,97.69138585,86.24138322,81.87016438,CWC27
ENSG00000049192,39.57905612,42.03242931,39.50640529,3.830725768,6.29699625,4.227844611,6.011777591,9.582375913,1.605297341,ADAMTS6
ENSG00000250081,7.774457451,2.521945758,8.86878486,6.703770095,1.799141786,7.39872807,6.011777591,7.985313261,3.210594682,AC025176.1
ENSG00000123219,546.3323282,563.2345527,440.2142303,93.85278132,91.75623107,104.6391541,168.3297725,102.2120097,139.6608686,CENPK
ENSG00000113593,409.2191695,412.7584558,402.3203314,324.6540089,320.2472378,243.1010652,195.3827717,215.6034581,245.6104931,PPWD1
ENSG00000113595,292.6023077,231.1783612,283.8011155,455.8563664,482.1699985,353.0250251,303.5947683,324.2037184,261.6634665,TRIM23
ENSG00000113597,396.49733,334.5781373,298.3136726,389.7763469,329.2429468,299.1200063,237.4652148,250.7388364,287.348224,TRAPPC13
ENSG00000253251,26.85721665,38.66983496,40.31265846,84.2759669,49.4763991,58.13286341,84.16488627,78.25606996,105.9496245,SHLD3
ENSG00000197860,307.4444538,272.3701419,261.2260268,379.2418511,339.1382266,286.4364724,172.8386057,174.0798291,174.9774101,SGTB
ENSG00000123213,1761.974766,1683.819118,1773.756972,429.0412861,417.4008943,304.404812,246.4828812,218.7975834,221.531033,NLN
ENSG00000269961,16.25568376,21.01621465,16.12506338,13.40754019,25.187985,24.31010652,49.59716512,36.732441,33.71124416,AC010359.2
ENSG00000112851,2904.820011,2632.911372,2719.491939,711.5573115,750.2421246,443.9236842,287.06238,300.2477786,325.8753602,ERBIN
ENSG00000153914,1168.995693,1223.984341,1196.479703,1533.247989,1473.497122,1453.321585,1346.63818,1097.182042,1255.34252,SREK1
ENSG00000248846,7.774457451,6.725188689,6.450025353,5.746088653,13.49356339,5.284805764,10.52061078,4.791187957,4.815892022,LINC02065
ENSG00000069020,217.6848086,211.0027951,237.0384317,333.2731418,358.9287862,272.6959774,175.8444945,214.0063954,215.1098437,MAST4
ENSG00000229666,15.5489149,8.406485861,12.09379754,5.746088653,12.5939925,2.113922306,4.508833193,4.791187957,6.421189363,MAST4-AS1
ENSG00000145675,839.6414047,903.6972301,874.7846885,854.2518463,794.3210984,571.8159837,314.1153791,309.8301545,260.0581692,PIK3R1
ENSG00000145740,670.7236474,634.6896825,709.5027888,743.1607991,753.8404082,746.2145739,641.7572578,573.3454922,643.7242336,SLC30A5
ENSG00000134057,2960.654751,2884.265299,3124.23103,543.0053777,519.0524052,877.2777569,769.5075316,456.7599185,629.2765576,CCNB1
ENSG00000280187,129.3387012,162.2451771,158.8318743,79.48755969,80.96138035,62.36070802,109.714941,71.86781935,144.4767607,AC022107.1
ENSG00000153044,430.4222353,540.5370409,392.6452934,78.52987825,76.46352589,117.322688,144.2826622,146.929764,155.7138421,CENPH
ENSG00000134056,327.9407507,351.391109,343.46385,431.9143304,423.6978905,530.5944987,664.3014238,616.4661838,616.4341789,MRPS36
ENSG00000134058,579.5504646,574.1629843,602.2711173,427.1259232,474.9734314,362.5376754,247.9858256,260.3212123,314.6382788,CDK7
ENSG00000183323,202.1358937,196.7117692,223.3321278,158.0174379,183.5124621,169.1137845,90.17666386,108.6002604,112.3708139,CCDC125
ENSG00000085231,369.6401134,379.9731609,312.8262296,247.0818121,266.2729843,154.3163283,94.68549705,89.43550853,123.6078952,AK6
ENSG00000273841,1119.521873,1139.078834,1089.248031,1828.213873,1734.372681,2376.048672,2848.079634,2261.440716,2432.025471,TAF9
ENSG00000152942,533.6104887,524.5647177,462.7893191,465.4331809,528.0481141,474.5755576,375.7360994,421.6245402,378.8501724,RAD17
ENSG00000152939,218.3915775,232.0190098,203.1757986,417.5491087,387.7150548,384.7338596,244.9799368,217.2005207,242.3998985,MARVELD2
ENSG00000197822,507.4600409,485.0542342,554.7021803,201.1131028,214.9974434,175.4555514,138.2708846,97.42082179,178.1880048,OCLN
ENSG00000183474,214.8577332,253.0352244,241.0696976,239.4203605,228.4910068,235.7023371,190.8739385,154.9150773,147.6873554,GTF2H2C
ENSG00000198237,25.44367893,44.55437506,29.83136726,0.957681442,2.698712678,4.227844611,3.005888795,1.597062652,3.210594682,AC131392.1
ENSG00000205572,11.30830175,10.08778303,0.806253169,22.98435461,15.29270518,25.36706767,18.03533277,6.388250609,20.86886543,SERF1B
ENSG00000205571,75.62426794,94.15264165,80.62531691,107.2603215,95.35451464,96.18346491,103.7031634,94.22669648,101.1337325,SMN2
ENSG00000226259,154.7823802,215.206038,216.8821025,100.5565514,81.86095125,103.582193,87.17077506,86.24138322,110.7655165,GTF2H2B
ENSG00000269983,26.15044779,37.82918638,26.60635458,12.44985875,8.995708928,5.284805764,12.02355518,4.791187957,8.026486704,AC146944.3
ENSG00000172058,6.360919733,6.725188689,4.837519015,12.44985875,11.69442161,14.79745614,6.011777591,6.388250609,4.815892022,SERF1A
ENSG00000172062,248.7826384,237.0629013,251.5509888,283.4737069,279.7665477,232.5314536,163.8209393,198.0357689,207.083357,SMN1
ENSG00000145736,175.2786771,215.206038,170.1194187,157.0597565,183.5124621,156.4302506,117.229663,130.9591375,122.0025979,GTF2H2
ENSG00000145734,1168.995693,1185.314506,1140.041981,1223.916883,1128.96147,921.6701253,686.8455897,741.0370706,765.7268315,BDP1
ENSG00000131844,2536.593436,2327.755935,2437.30333,1487.27928,1504.982104,1268.353383,1247.44385,1129.123295,1183.10414,MCCC2
ENSG00000131711,2822.834824,3057.438908,2352.646747,1403.003313,1194.630146,906.8726691,829.6253075,1122.735045,1011.337325,MAP1B
ENSG00000113048,2016.411555,1773.768517,2118.833328,536.3016076,564.0309498,491.4869361,350.1860447,389.6832871,447.8779581,MRPS27
ENSG00000049883,282.7075437,348.8691632,335.4013183,385.9456212,422.7983196,381.5629762,330.6477675,332.1890317,321.0594682,PTCD2
ENSG00000083312,3851.183514,3901.450088,3612.014198,3781.884015,3777.298179,3188.851798,2712.814638,3516.73196,2992.274243,TNPO1
ENSG00000271926,2.120306578,0.840648586,0.806253169,23.94203605,22.48927232,34.87971804,45.08833193,126.1679495,62.60659629,AC008972.1
ENSG00000157107,612.0618321,564.0752013,642.5837758,624.4083002,580.2232259,419.6135777,266.0211584,282.6800894,261.6634665,FCHO2
ENSG00000157111,4.240613155,5.043891517,2.418759507,4.78840721,8.096138035,7.39872807,6.011777591,3.194125304,12.84237873,TMEM171
ENSG00000251493,43.11290041,30.2633491,24.99384824,32.56116903,35.08326482,16.91137845,66.1295535,43.12069161,40.13243352,FOXD1
ENSG00000272525,9.894764029,10.08778303,8.062531691,35.43421336,30.58541036,71.87335839,93.18255265,67.07663139,81.87016438,AC099522.2
ENSG00000145741,9783.094549,9355.578115,10036.23945,13288.78769,12099.22851,16423.06239,17177.15152,15743.84363,16654.95991,BTF3
ENSG00000164331,180.932828,205.9589036,175.7631909,1913.447521,1720.879118,2366.536021,1992.904271,2023.47838,1897.461457,ANKRA2
ENSG00000164338,356.9182739,386.6983496,350.7201286,568.8627766,555.0352409,557.0185276,494.4687068,493.4923595,430.2196873,UTP15
ENSG00000214944,2827.782206,2331.118529,3153.256144,633.9851147,619.8043451,434.4110338,270.5299916,344.9655329,357.981307,ARHGEF28
ENSG00000171617,819.8518767,961.7019825,960.2475244,7023.635696,6976.172274,9677.536315,9050.731163,9580.778851,9254.53917,ENC1
ENSG00000049860,2420.683343,2379.035499,2215.583709,2904.647814,2958.688666,3378.047845,3728.805051,3109.480984,3213.805276,HEXB
ENSG00000164347,926.5739744,853.2583149,937.6724357,944.2739019,951.7460046,791.6639035,783.0340312,1010.940659,900.5718082,GFM2
ENSG00000164346,1846.787029,1661.962255,1897.91996,1687.434701,1662.40701,1847.568095,2565.526087,2561.688494,2529.948609,NSA2
ENSG00000198780,113.0830175,103.3997761,112.8754437,133.1177204,135.8352048,114.1518045,94.68549705,95.82375913,113.9761112,FAM169A
ENSG00000271714,1.413537718,5.043891517,5.643772184,30.64580615,20.69013053,32.76579574,46.59127633,41.52362896,46.55362288,AC010501.2
ENSG00000176928,157.6094556,165.6077715,135.4505324,113.9640916,113.3459325,115.2087657,75.14721988,91.03257118,86.6860564,GCNT4
ENSG00000250889,20.49629692,15.97232314,16.93131655,33.51885047,18.89098875,23.25314536,42.08244313,30.34419039,25.68475745,
ENSG00000145700,48.06028243,51.27956375,51.60020282,9.576814421,11.69442161,5.284805764,12.02355518,19.16475183,14.44767607,ANKRD31
ENSG00000113161,3810.897689,3736.682965,4647.243267,1848.325183,1671.402719,2053.67552,1800.527388,1630.600968,1822.012482,HMGCR
ENSG00000271815,8.481226311,0.840648586,6.450025353,6.703770095,8.096138035,19.02530075,15.02944398,35.13537835,16.05297341,AC008897.3
ENSG00000113163,846.0023245,822.9949658,901.3910431,362.0035851,346.3347937,292.7782393,235.9622704,269.9035882,224.7416277,CERT1
ENSG00000242198,7.067688592,4.203242931,4.837519015,6.703770095,6.29699625,6.341766917,16.53238837,22.35887713,8.026486704,AC008897.1
ENSG00000122008,633.9716667,552.3061211,597.4335983,355.299815,321.1468087,247.3289098,186.3651053,215.6034581,215.1098437,POLK
ENSG00000272040,7.067688592,4.203242931,6.450025353,5.746088653,7.196567142,8.455689223,10.52061078,9.582375913,12.84237873,AC010245.2
ENSG00000189045,10.60153289,12.60972879,8.86878486,10.53449586,20.69013053,15.85441729,39.07655434,20.76181448,35.3165415,ANKDD1B
ENSG00000152359,241.7149499,269.0075476,231.3946595,384.9879397,346.3347937,298.0630451,266.0211584,209.2152074,227.9522224,POC5
ENSG00000254893,9.894764029,11.76908021,11.28754437,22.02667317,13.49356339,9.512650376,3.005888795,4.791187957,4.815892022,AC113404.3
ENSG00000145703,1185.958146,1065.942407,1428.680616,10.53449586,13.49356339,20.0822619,60.11777591,25.55300244,96.31784045,IQGAP2
ENSG00000181104,1332.2593,1228.187584,1098.923069,1886.632441,1575.148633,1678.454311,999.4580244,766.5900731,765.7268315,F2R
ENSG00000164251,1133.65725,1090.321216,1074.735474,789.1295083,731.3511359,777.9234085,760.4898652,402.4597884,691.8831539,F2RL1
ENSG00000164252,1149.206165,1126.469105,1173.904614,944.2739019,932.8550158,842.3980388,638.751369,589.3161187,667.8036938,AGGF1
ENSG00000132846,515.2344984,482.5322884,408.7703567,324.6540089,297.7579655,236.7592982,210.4122157,156.5121399,202.2674649,ZBED3
ENSG00000250802,38.87228726,52.12021234,37.89389895,11.49217731,27.88669768,24.31010652,22.54416596,17.56768917,44.94832554,ZBED3-AS1
ENSG00000113231,55.12797102,52.96086093,48.37519015,61.29161229,75.563955,63.41766917,31.56183235,60.68838079,41.73773086,PDE8B
ENSG00000164253,775.3254386,781.8031851,743.3654219,727.837896,693.5691584,664.8285651,461.4039301,423.2216028,489.6156889,WDR41
ENSG00000244363,2.827075437,1.681297172,8.86878486,0.957681442,5.397425357,5.284805764,4.508833193,4.791187957,8.026486704,RPL7P23
ENSG00000171530,1812.862124,1894.821913,1828.582188,1105.164384,1174.839586,1071.758609,1251.952683,1274.455996,1351.660361,TBCA
ENSG00000132842,1374.665431,1276.945202,1335.155248,129.2869947,131.3373504,166.9998622,225.4416596,295.4565907,290.5588187,AP3B1
ENSG00000245556,80.57164995,94.99329023,75.7877979,134.0754019,143.9313428,155.3732895,156.3062174,127.7650122,146.082058,SCAMP1-AS1
