"","symbol"
"6364","SIRPB1"
"6365","UNC93A"
"6366","HRAT92"
"6367","SEC14L1P1"
"6368","DFFBP1"
"6369","EEF1DP2"
"6370","MIR4672"
"6371","ANXA6"
"6372","TIMD4"
"6373","DNAAF8"
"6374","LOC105374758"
"6375","ITGA9"
"6376","LOC105378663"
"6377","POM121L2"
"6378","RN7SL356P"
"6379","DGCR11"
"6380","CHN2"
"6381","DUSP13"
"6382","GRIK4"
"6383","LINC00933"
"6384","KRT32"
"6385","SSTR5-AS1"
"6386","IFI30"
"6387","TPRX1"
"6388","ZMIZ1-AS1"
"6389","CKM"
"6390","MTHFD2"
"6391","MAP7D2"
"6392","RNY4P10"
"6393","FLJ31104"
"6394","MTCO3P43"
"6395","PLB1"
"6396","CHST8"
"6397","MIR17HG"
"6398","ADAMTS16"
"6399","SCN2B"
"6400","ALDH1L2"
"6401","LINC02245"
"6402","RPS16P6"
"6403","CHIA"
"6404","FAM167A"
"6405","CASS4"
"6406","RN7SL625P"
"6407","PSMD7-DT"
"6408","ECM2"
"6409","GALC"
"6410","H4C1"
"6411","MIR200A"
"6412","SSTR3"
"6413","LOC101929698"
"6414","MADCAM1"
"6415","LINC02582"
"6416","LOC285593"
"6417","APOD"
"6418","LLPH-DT"
"6419","IGFL2-AS1"
"6420","LOC613206"
"6421","COL10A1"
"6422","HIGD2B"
"6423","NDP-AS1"
"6424","ETV7"
"6425","AIRE"
"6426","COL4A6"
"6427","SLC10A5"
"6428","SLC13A2"
"6429","FAM72C"
"6430","DDX20P1"
"6431","VSIG10L2"
"6432","DUX4L8"
"6433","SSTR1"
"6434","POU5F1B"
"6435","CCNYL6"
"6436","LOC100133315"
"6437","LOC105378644"
"6438","RNF207-AS1"
"6439","HOXB4"
"6440","KCNT1"
"6441","PRRT4"
"6442","LINC02018"
"6443","LINC00705"
"6444","HMGA2-AS1"
"6445","SGIP1"
"6446","CAND2"
"6447","CTTNBP2"
"6448","C1orf220"
"6449","KCNAB1"
"6450","MAP3K19"
"6451","SLC26A7"
"6452","PTPRB"
"6453","ITGB6"
"6454","CCDC166"
"6455","LRRC4B"
"6456","FREM2"
"6457","MEF2C-AS2"
"6458","SMTNL2"
"6459","SELENOM"
"6460","LRFN5"
"6461","MTTP"
"6462","TEKT2"
"6463","HUS1B"
"6464","C3orf20"
"6465","RN7SL832P"
"6466","AMT"
"6467","ENDOU"
"6468","MIR150"
"6469","G0S2"
"6470","HCG9"
"6471","H2AC21"
"6472","LOC100289518"
"6473","PYY2"
"6474","IFITM5"
"6475","PCDHB5"
"6476","DSCR9"
"6477","MAGEE1"
"6478","CHRM4"
"6479","TEPP"
"6480","FLNC-AS1"
"6481","L3MBTL4"
"6482","RNA5SP82"
"6483","RPS2P29"
"6484","LINC02323"
"6485","RPS7P3"
"6486","CTHRC1"
"6487","DHRS4L1"
"6488","GVINP1"
"6489","RPL10P13"
"6490","PTPRVP"
"6491","PRKX-AS1"
"6492","SOCS5P4"
"6493","RIMBP2"
"6494","CCR7"
"6495","BICD1P1"
"6496","BCKDHA"
"6497","A1BG-AS1"
"6498","TMEM151B"
"6499","PANX3"
"6500","SPDYE1"
"6501","SERPINE3"
"6502","RPS12P12"
"6503","LOC100507144"
"6504","ZP1"
"6505","PLA2G4C-AS1"
"6506","FGF18"
"6507","H2AC18"
"6508","ENO4"
"6509","LINC02009"
"6510","DOK2"
"6511","MIR221"
"6512","LINC02617"
"6513","RAB19"
"6514","SLC5A1"
"6515","ZNF321P"
"6516","SNORA14B"
"6517","CCT5P1"
"6518","RN7SL399P"
"6519","SPRY4-AS1"
"6520","NELL2"
"6521","ABHD16A"
"6522","CARD18"
"6523","WIF1"
"6524","KCTD19"
"6525","ZNF503-AS1"
"6526","GHRLOS"
"6527","ZNF365"
"6528","RORC"
"6529","TAS2R4"
"6530","LRRC66"
"6531","RNA5-8SN1"
"6532","GAB3"
"6533","IGHG2"
"6534","GALNT6"
"6535","LINC01014"
"6536","IRF9"
"6537","DNAJC5B"
"6538","OPN1SW"
"6539","FAM21EP"
"6540","KY"
"6541","LOC101928940"
"6542","RRAGAP1-AS1"
"6543","ATP2C2"
"6544","IDH1-AS1"
"6545","LINC00870"
"6546","AMPD1"
"6547","DGCR5"
"6548","LINC01913"
"6549","RNU6-118P"
"6550","ECI2-DT"
"6551","PLAAT4"
"6552","TARID"
"6553","ZBED2"
"6554","KCNQ5-AS1"
"6555","FAM177B"
"6556","SPDYE21"
"6557","ZIK1"
"6558","SNORA38"
"6559","C1QTNF12"
"6560","MATN4"
"6561","NUTM2B"
"6562","SPANXB1"
"6563","KRT18P12"
"6564","CLEC2D"
"6565","LOC439933"
"6566","MRTFA-AS1"
"6567","LOC100420020"
"6568","VSTM2L"
"6569","HS3ST3A1"
"6570","LINC01679"
"6571","DLX3"
"6572","STX11"
"6573","NODAL"
"6574","LMLN-AS1"
"6575","RPS10P6"
"6576","NKAIN4"
"6577","FAM13A-AS1"
"6578","RNU6-651P"
"6579","FRMD6-AS1"
"6580","SLC16A2"
"6581","MIR2117HG"
"6582","LINC02481"
"6583","RPL13AP22"
"6584","RDM1"
"6585","MIR219B"
"6586","C19orf84"
"6587","FER1L6"
"6588","ZFX-AS1"
"6589","HACD4"
"6590","DUSP2"
"6591","ATP13A4"
"6592","MYOM1"
"6593","DDX11L16"
"6594","MIR4492"
"6595","ALG1L8P"
"6596","FFAR4"
"6597","SCAT2"
"6598","CNTNAP2"
"6599","RAB6C"
"6600","TMEM108"
"6601","RIMS2"
"6602","LOC100421787"
"6603","EDARADD"
"6604","RXFP4"
"6605","C19orf38"
"6606","LOC105375787"
"6607","TTPA"
"6608","CCNI2"
"6609","DNAI7"
"6610","SCEL-AS1"
"6611","CD300LG"
"6612","DUOX2"
"6613","CLEC20A"
"6614","SUGT1P3"
"6615","NTAN1P2"
"6616","GRAMD1C"
"6617","C1QL2"
"6618","NT5C1B"
"6619","LOC101928012"
"6620","ANKRD20A1"
"6621","LINC01273"
"6622","FAM87B"
"6623","P2RX7"
"6624","RNU2-70P"
"6625","MTND3P23"
"6626","MIR3175"
"6627","SERTM2"
"6628","MTND1P23"
"6629","CBY3"
"6630","SCML2"
"6631","IFNA20P"
"6632","NPAS3"
"6633","NKX2-5"
"6634","MIR155HG"
"6635","AKR7A3"
"6636","INSYN2B"
"6637","GFI1B"
"6638","STRIT1"
"6639","SULT4A1"
"6640","MIR181A2HG"
"6641","IL17B"
"6642","RNVU1-7"
"6643","STAT5A"
"6644","ZBTB8B"
"6645","TSSC2"
"6646","AKR7L"
"6647","ARHGAP6"
"6648","LINC00654"
"6649","SMIM10L2B"
"6650","FOXD4L1"
"6651","CTAGE7P"
"6652","KRT8P41"
"6653","CFAP58"
"6654","MIR1244-2"
"6655","MIR4522"
"6656","NAIP"
"6657","CNTF"
"6658","MANSC4"
"6659","QPRT"
"6660","GSDMA"
"6661","HVCN1"
"6662","NOTCH2NLA"
"6663","SPOUT1"
"6664","CCL5"
"6665","TBC1D3B"
"6666","NSUN7"
"6667","SEPTIN4-AS1"
"6668","C7"
"6669","SLC23A3"
"6670","SH2D6"
"6671","MIR320A"
"6672","SNHG18"
"6673","LOC107985206"
"6674","LRRC19"
"6675","LINC02138"
"6676","C5orf60"
"6677","AURKC"
"6678","MIR425"
"6679","CCDC185"
"6680","MAFTRR"
"6681","LRRC63"
"6682","ADAMTS9-AS2"
"6683","NINJ2"
"6684","LINC00304"
"6685","DEFB109F"
"6686","RPL18AP4"
"6687","TMIE"
"6688","MMRN2"
"6689","C1QL3"
"6690","FSIP2"
"6691","LOC101928626"
"6692","PRSS48"
"6693","SLC51B"
"6694","SNCA"
"6695","MIR590"
"6696","RNU7-160P"
"6697","SMG1P6"
"6698","TSPAN32"
"6699","DDR2"
"6700","HOXB7"
"6701","LOC107984285"
"6702","LINC01265"
"6703","CDHR5"
"6704","NKD1"
"6705","RNU7-18P"
"6706","DAAM2"
"6707","DIO1"
"6708","CALML6"
"6709","SLFNL1"
"6710","JAK3"
"6711","TMEM52"
"6712","SHANK1"
"6713","SLC6A15"
"6714","ASPG"
"6715","LINC01091"
"6716","ACSM2B"
"6717","PPM1AP1"
"6718","EBAG9P1"
"6719","MRM2"
"6720","RPS2P20"
"6721","LOC101927839"
"6722","MPL"
"6723","CMTM2"
"6724","FALEC"
"6725","KCNC1"
"6726","SBSPON"
"6727","TMEM270"
"6728","PATL2"
"6729","M1AP"
"6730","ITGBL1"
"6731","SNORD19C"
"6732","CTCF-DT"
"6733","CTAGE4"
"6734","ELOBP1"
"6735","MIR3143"
"6736","ARHGAP25"
"6737","FAM169B"
"6738","FAM110D"
"6739","PHC2-AS1"
"6740","ADGRB1"
"6741","ZNF483"
"6742","LOC101929759"
"6743","LINC01833"
"6744","KCTD16"
"6745","ZNF843"
"6746","ZPLD1"
"6747","TEX43"
"6748","LIX1"
"6749","AKR1D1"
"6750","RN7SL225P"
"6751","EGOT"
"6752","SIGLEC10"
"6753","FEZ1"
"6754","LOC100420680"
"6755","ERVW-1"
"6756","SNORA80B"
"6757","CHKB-CPT1B"
"6758","RN7SL432P"
"6759","PDE11A-AS1"
"6760","RPL12P25"
"6761","FAM78B"
"6762","LDB3"
"6763","TBC1D10C"
"6764","RPS12P29"
"6765","RPS2P3"
"6766","TSPAN2"
"6767","H2AC15"
"6768","ESR1"
"6769","LINC00574"
"6770","C2orf74"
"6771","COX7A1"
"6772","TMEM176B"
"6773","LOC101927278"
"6774","TTC34"
"6775","LOC93429"
"6776","ZC4H2"
"6777","CCDC28A-AS1"
"6778","CENPS"
"6779","IL10RB"
"6780","LOC100505774"
"6781","LOC105370024"
"6782","CACNB4"
"6783","VPREB3"
"6784","RPS27AP12"
"6785","ACTN1-DT"
"6786","LINC01829"
"6787","MORN3"
"6788","GMNC"
"6789","RBMS3"
"6790","MALL"
"6791","PCBP2-OT1"
"6792","LOC105373682"
"6793","RAC2"
"6794","CD79A"
"6795","GJC3"
"6796","CPED1"
"6797","TEX37"
"6798","SRL"
"6799","CYP27C1"
"6800","DGKB"
"6801","AK3P3"
"6802","CPT1B"
"6803","GRM1"
"6804","PLIN5"
"6805","CST4"
"6806","CDH3"
"6807","RNF212B"
"6808","TAC3"
"6809","ADAM1B"
"6810","RN7SL834P"
"6811","WNT6"
"6812","LOC338963"
"6813","B3GAT1"
"6814","MYO1A"
"6815","ASH2LP3"
"6816","ST7-OT4"
"6817","RPL22P3"
"6818","ACVR1C"
"6819","LSP1"
"6820","LINC01180"
"6821","MIR3648-2"
"6822","CNIH3-AS2"
"6823","SLC35G2"
"6824","EFCAB7"
"6825","IL13"
"6826","TTC4"
"6827","SNORD117"
"6828","NEGR1"
"6829","PDYN"
"6830","ABCD2"
"6831","TVP23C"
"6832","GRAP2"
"6833","PCDHB9"
"6834","COL2A1"
"6835","C8orf89"
"6836","ITGA11"
"6837","FBXO3-DT"
"6838","SNORA33"
"6839","LOC150051"
"6840","DAPP1"
"6841","TMEM72-AS1"
"6842","MIR4482"
"6843","LRP1B"
"6844","LINC01229"
"6845","MTRNR2L2"
"6846","THBS4-AS1"
"6847","DNAAF4"
"6848","PLXNC1"
"6849","LOC101928847"
"6850","SNORA22"
"6851","TUBBP1"
"6852","BEX4"
"6853","LINC01140"
"6854","UBL5P4"
"6855","LINC02912"
"6856","RNU5E-4P"
"6857","FTCDNL1"
"6858","HNRNPA3P5"
"6859","RASD2"
"6860","WBP2NL"
"6861","ITLN2"
"6862","SYT2"
"6863","KLRD1"
"6864","C1orf189"
"6865","FILIP1"
"6866","GS1-204I12.4"
"6867","F11"
"6868","EPO"
"6869","PSMD8P1"
"6870","TRIM72"
"6871","RPL23AP55"
"6872","SOX10"
"6873","MIR554"
"6874","QRSL1P3"
"6875","SMIM32"
"6876","SOGA3"
"6877","ZNF565"
"6878","NR5A1"
"6879","RPS12P20"
"6880","PPP1R1B"
"6881","OGN"
"6882","CEP295NL"
"6883","GOLGA6L17P"
"6884","EEF1A1P4"
"6885","LOC100131465"
"6886","LINC02610"
"6887","KLKB1"
"6888","SLC16A12-AS1"
"6889","PKP1"
"6890","SFTPC"
"6891","RPL24P5"
"6892","LOC105370489"
"6893","FGD3"
"6894","SLC14A1"
"6895","PDZD9"
"6896","MIR7111"
"6897","HRC"
"6898","LOC645433"
"6899","RN7SKP16"
"6900","XKR5"
"6901","FCGR1A"
"6902","HEPHL1"
"6903","TRIM55"
"6904","JAKMIP3"
"6905","CCDC200"
"6906","LINC00535"
"6907","MIR103A2"
"6908","GLYATL1"
"6909","LOX"
"6910","LRGUK"
"6911","PCDH11X"
"6912","MYLK4"
"6913","SLC46A2"
"6914","TNFSF8"
"6915","ADGRB3"
"6916","SIM2"
"6917","PRRG2"
"6918","ACTA1"
"6919","NPHS1"
"6920","THORLNC"
"6921","PRLR"
"6922","HHATL"
"6923","SCYL2P1"
"6924","STIM1-AS1"
"6925","ARMS2"
"6926","RN7SL328P"
"6927","H4C15"
"6928","FAM25C"
"6929","MBOAT4"
"6930","OR2H2"
"6931","SYT7"
"6932","RRH"
"6933","PDC-AS1"
"6934","BTG4"
"6935","RPL8P5"
"6936","MUCL3"
"6937","PLA2G10"
"6938","MIR3177"
"6939","LINC00242"
"6940","C9orf24"
"6941","RFPL4A"
"6942","HAL"
"6943","DIAPH2-AS1"
"6944","MEIOSIN"
"6945","UBC"
"6946","RPL37A"
"6947","RPL35"
"6948","LARP1"
"6949","RPLP1"
"6950","JADE2"
"6951","UBA52"
"6952","GUK1"
"6953","RPSA"
"6954","RPL10"
"6955","RPS27A"
"6956","RAB11FIP1"
"6957","RPS21"
"6958","RPL18"
"6959","RPLP2"
"6960","RPL36"
"6961","RPS15"
"6962","RPS19"
"6963","NCS1"
"6964","RPL24"
"6965","RNF181"
"6966","RPS12"
"6967","TMOD3"
"6968","ATP2A2"
"6969","EDF1"
"6970","NDUFB9"
"6971","RPL27"
"6972","RTF1"
"6973","G3BP1"
"6974","RPL32"
"6975","SMC3"
"6976","HINT1"
"6977","LCOR"
"6978","RPL18A"
"6979","THRAP3"
"6980","UQCRQ"
"6981","RPS11"
"6982","PRMT5"
"6983","CLCN3"
"6984","PJA2"
"6985","SERF2"
"6986","CTNND1"
"6987","WBP1L"
"6988","PHF6"
"6989","MAP3K3"
"6990","RPL12"
"6991","HLA-A"
"6992","NENF"
"6993","ANKRD33B"
"6994","RAB6A"
"6995","EFR3A"
"6996","RPL37"
"6997","WDR38"
"6998","RPS20"
"6999","TNIP1"
"7000","SRP14"
"7001","IRF2BP2"
"7002","EEF1B2"
"7003","RPL19"
"7004","RPS5"
"7005","CEMIP2"
"7006","RPL39"
"7007","CXXC1"
"7008","OAZ1"
"7009","TRPC4AP"
"7010","RPS29"
"7011","MTCH1"
"7012","RPS13"
"7013","ATP1B1"
"7014","GFUS"
"7015","MIR1282"
"7016","HCFC1R1"
"7017","CBX1"
"7018","UQCRB"
"7019","CAPRIN1"
"7020","RPL30"
"7021","SERBP1"
"7022","RPS28"
"7023","SF3B6"
"7024","ETV5"
"7025","TOP1"
"7026","EIF3D"
"7027","CELF1"
"7028","CD63"
"7029","NPEPPS"
"7030","PHF3"
"7031","GIT2"
"7032","ILF2"
"7033","RCC2"
"7034","RPS2P5"
"7035","ADIPOR2"
"7036","SUZ12"
"7037","GSR"
"7038","PUM2"
"7039","RPL41"
"7040","GRB2"
"7041","CACUL1"
"7042","YES1"
"7043","COX7A2"
"7044","RPL13"
"7045","RBL2"
"7046","EXTL3"
"7047","CAPZA1"
"7048","AZIN1"
"7049","RBBP4"
"7050","EZR"
"7051","KIAA0232"
"7052","NDUFB11"
"7053","CHMP2A"
"7054","KAT6A"
"7055","JSRP1"
"7056","PTPN11"
"7057","CSNK2A1"
"7058","PNPLA2"
"7059","GRINA"
"7060","TTYH3"
"7061","EIF3G"
"7062","TACC1"
"7063","FAM20B"
"7064","SPOP"
"7065","IDH3G"
"7066","KIFC2"
"7067","USP7"
"7068","CLIP1"
"7069","NDUFA6"
"7070","KCTD3"
"7071","UBA1"
"7072","CAST"
"7073","KCTD20"
"7074","CLINT1"
"7075","ROMO1"
"7076","RNF4"
"7077","EEF1D"
"7078","SCAMP3"
"7079","PRDX6"
"7080","RPL8"
"7081","ADNP"
"7082","PTPN1"
"7083","MIDEAS"
"7084","ATP5F1E"
"7085","TNFAIP8"
"7086","MFSD10"
"7087","ZFP91"
"7088","RPL9"
"7089","ZYX"
"7090","SNHG6"
"7091","CD44"
"7092","SOGA1"
"7093","ADSS2"
"7094","PRMT5-AS1"
"7095","FOXP4"
"7096","CKAP5"
"7097","DUSP16"
"7098","AXIN1"
"7099","RPS16"
"7100","HNRNPM"
"7101","MCMDC2"
"7102","CUEDC1"
"7103","RPS18"
"7104","PROSER2"
"7105","CTTNBP2NL"
"7106","BRD3"
"7107","NUAK2"
"7108","HMG20A"
"7109","LUZP1"
"7110","VAPA"
"7111","RPL28"
"7112","HSBP1"
"7113","MZT2B"
"7114","CDS2"
"7115","POLE3"
"7116","CNOT6"
"7117","SOD1"
"7118","RPL9P8"
"7119","UBB"
"7120","CHCHD2"
"7121","RPL27A"
"7122","BCL7A"
"7123","COX8A"
"7124","NDUFA2"
"7125","GMCL1"
"7126","GOLGA4"
"7127","CCDC59"
"7128","ZBTB44"
"7129","MORF4L2"
"7130","RPL38"
"7131","SP1"
"7132","HNRNPH2"
"7133","SSH1"
"7134","BRMS1"
"7135","H2AJ"
"7136","PTPN12"
"7137","ATP13A1"
"7138","CAND1"
"7139","FADS1"
"7140","LIX1L-AS1"
"7141","CNN3"
"7142","EIF4B"
"7143","CYCS"
"7144","CSNK1G2"
"7145","TIMM17A"
"7146","TBC1D14"
"7147","RPLP0"
"7148","LRPAP1"
"7149","YIF1A"
"7150","KIF1B"
"7151","PLEKHA1"
"7152","SOCS3"
"7153","TBC1D9"
"7154","TMEM208"
"7155","PRRC2C"
"7156","ACADVL"
"7157","EPHA1"
"7158","MRPS11"
"7159","CDC42"
"7160","RALA"
"7161","CYBA"
"7162","RPS24"
"7163","AREL1"
"7164","EIF5B"
"7165","MIR1915HG"
"7166","HHEX"
"7167","KLHL5"
"7168","SETD5"
"7169","ATP5F1B"
"7170","SNHG5"
"7171","SCAF11"
"7172","DENR"
"7173","KRT10"
"7174","GPATCH8"
"7175","ATP11B"
"7176","WWP1"
"7177","ARL6IP1"
"7178","RAB1A"
"7179","FBXW5"
"7180","ABI1"
"7181","CCT8"
"7182","UQCRFS1"
"7183","NACC2"
"7184","EMC10"
"7185","GPATCH4"
"7186","RPL36AL"
"7187","SF3A2"
"7188","GDF9"
"7189","APPL2"
"7190","MAVS"
"7191","TNFRSF1A"
"7192","BFAR"
"7193","TRIM28"
"7194","TCP1"
"7195","RABGGTB"
"7196","ARID1A"
"7197","RPS4X"
"7198","PPP1R12A"
"7199","RPL15"
"7200","MED14"
"7201","TRIM33"
"7202","TMEM184B"
"7203","AMPD2"
"7204","UBR7"
"7205","RPS2"
"7206","RPS27"
"7207","HARS1"
"7208","NCOA6"
"7209","TSPO"
"7210","C8orf33"
"7211","CDC42EP4"
"7212","RPL6"
"7213","SMARCA5"
"7214","ARMC1"
"7215","ARHGAP17"
"7216","AHSA1"
"7217","MEPCE"
"7218","ENDOD1"
"7219","DLGAP4"
"7220","CUL1"
"7221","UBE2S"
"7222","TATDN1"
"7223","GET3"
"7224","IFNGR2"
"7225","CCAR2"
"7226","FLOT2"
"7227","TPP2"
"7228","ABL1"
"7229","PRKX"
"7230","FRMD6"
"7231","RAF1"
"7232","MDK"
"7233","PABPC1"
"7234","COX5B"
"7235","PIK3C2B"
"7236","UROD"
"7237","USP10"
"7238","RALBP1"
"7239","TPI1"
"7240","PSMA7"
"7241","AUP1"
"7242","HNRNPH1"
"7243","LAGE3"
"7244","CTDSP1"
"7245","DCUN1D4"
"7246","PTMA"
"7247","BRD7"
"7248","DNMBP"
"7249","NRARP"
"7250","TM9SF4"
"7251","RFX7"
"7252","ACVR1B"
"7253","LOC112268269"
"7254","LAPTM4B"
"7255","DPH2"
"7256","GPBP1"
"7257","PHF12"
"7258","TMEM202-AS1"
"7259","FGD5-AS1"
"7260","ARFGAP2"
"7261","NDUFB4"
"7262","SOX12"
"7263","RNF40"
"7264","METAP1"
"7265","GJC1"
"7266","MRPL33"
"7267","ARHGEF11"
"7268","RAB8B"
"7269","CSNK1G1"
"7270","POLR1F"
"7271","GOLGA7"
"7272","WAC"
"7273","VPS11"
"7274","SLC29A1"
"7275","ANKRD17"
"7276","UTP14A"
"7277","SNX22"
"7278","UBTD2"
"7279","CDC27"
"7280","ELF1"
"7281","RPS6"
"7282","RPL21"
"7283","OTUB1"
"7284","GNPTG"
"7285","ASPHD1"
"7286","IDH3B"
"7287","RPL13A"
"7288","LIMD1"
"7289","TGIF2"
"7290","TMEM19"
"7291","SPRED1"
"7292","BUD23"
"7293","LIX1L"
"7294","ENTPD6"
"7295","RAP1B"
"7296","METTL7A"
"7297","CDCA4"
"7298","MRPL52"
"7299","RAB3GAP2"
"7300","WASF2"
"7301","HGSNAT"
"7302","RPS9"
"7303","SNHG19"
"7304","PLA2G6"
"7305","FTSJ3"
"7306","ATG10"
"7307","HSP90AB1"
"7308","ITPRID2"
"7309","ZRANB1"
"7310","SRC"
"7311","MRPL51"
"7312","RHOC"
"7313","SLC25A44"
"7314","GTF3C2"
"7315","UBXN7"
"7316","AKT1S1"
"7317","SART1"
"7318","FAR1"
"7319","PRNP"
"7320","RPS26"
"7321","STK38"
"7322","CDC37"
"7323","CCDC50"
"7324","PAPOLA"
"7325","MAN2C1"
"7326","MTMR4"
"7327","SYNC"
"7328","ATP6V1H"
"7329","CEP350"
"7330","ERGIC3"
"7331","ID2"
"7332","OST4"
"7333","ZNF217"
"7334","PUS1"
"7335","PITPNB"
"7336","MED13"
"7337","CYTH1"
"7338","BTBD7"
"7339","ERLEC1"
"7340","HEATR3"
"7341","TASOR"
"7342","SNAPC4"
"7343","CST3"
"7344","SELENOO"
"7345","LSM14A"
"7346","TMEM248"
"7347","MRNIP"
"7348","NOC4L"
"7349","PGRMC1"
"7350","SEPTIN7"
"7351","ZNF516"
"7352","RASSF1"
"7353","PTBP1"
"7354","MBTPS1"
"7355","B3GAT3"
"7356","KLF10"
"7357","POLR3C"
"7358","NDUFS3"
"7359","NFE2L2"
"7360","GAPVD1"
"7361","COPRS"
"7362","ZNF33B"
"7363","RPS23"
"7364","MAPK8IP1"
"7365","TOR1B"
"7366","PPP4R2"
"7367","COG2"
"7368","PTEN"
"7369","QTRT1"
"7370","CTBP1-AS"
"7371","BEST1"
"7372","WDR46"
"7373","PRKD3"
"7374","MIEN1"
"7375","VPS28"
"7376","IDI1"
"7377","GNPTAB"
"7378","LAMTOR5"
"7379","MON1B"
"7380","TOMM7"
"7381","MFGE8"
"7382","TRMT112"
"7383","EMD"
"7384","CWC15"
"7385","CAMSAP2"
"7386","DDX41"
"7387","ZNF394"
"7388","DDX28"
"7389","NDUFAF4"
"7390","SPPL2A"
"7391","COX6B1"
"7392","RNF19A"
"7393","FTH1"
"7394","PLK2"
"7395","EPN2"
"7396","JAG1"
"7397","PGAP4"
"7398","PIGT"
"7399","RCCD1"
"7400","GUCD1"
"7401","IBTK"
"7402","ABHD17C"
"7403","BZW2"
"7404","FYCO1"
"7405","KIF2A"
"7406","DDX51"
"7407","LOC283335"
"7408","GTF3C4"
"7409","SMARCAD1"
"7410","PFDN5"
"7411","PPP4R1"
"7412","RPL29"
"7413","VEZT"
"7414","PPFIA1"
"7415","DCAF5"
"7416","PPIF"
"7417","C6orf89"
"7418","POLE4"
"7419","SORBS1"
"7420","PEA15"
"7421","TNS2"
"7422","YEATS2"
"7423","PDPK1"
"7424","PAFAH1B2"
"7425","EIF3E"
"7426","AAMP"
"7427","ARFGEF2"
"7428","GAPDH"
"7429","ABHD17A"
"7430","ASB13"
"7431","BBLN"
"7432","UQCRB-AS1"
"7433","FAM166A"
"7434","RPS15A"
"7435","LAMTOR2"
"7436","LLPH"
"7437","HAX1"
"7438","UBE2M"
"7439","BAZ1A"
"7440","G6PC3"
"7441","ELK3"
"7442","ZBTB7A"
"7443","UBE3A"
"7444","KANK2"
"7445","PTGES3"
"7446","ERAL1"
"7447","SLC37A4"
"7448","NEDD1"
"7449","ZMYM2"
"7450","RASSF4"
"7451","UBL5"
"7452","TMEM259"
"7453","SLC37A3"
"7454","ING1"
"7455","RELL1"
"7456","LGALS3"
"7457","PDXDC1"
"7458","NDUFAB1"
"7459","DHX15"
"7460","CCDC93"
"7461","ERAP1"
"7462","NUP85"
"7463","CTBP1"
"7464","ORAI2"
"7465","CGGBP1"
"7466","C4orf48"
"7467","RPL26"
"7468","RASSF2"
"7469","PRELID1"
"7470","MARCKS"
"7471","NAA20"
"7472","JUP"
"7473","ANKFY1"
"7474","HES4"
"7475","EIF2AK2"
"7476","RAB3GAP1"
"7477","EIF4A3"
"7478","ENGASE"
"7479","DCXR"
"7480","NKIRAS2"
"7481","MLXIP"
"7482","CCDC9B"
"7483","RAD51C"
"7484","STK19"
"7485","EGFL7"
"7486","CAV1"
"7487","CHSY1"
"7488","SUMO2"
"7489","XPO1"
"7490","MAP4K5"
"7491","PSMD13"
"7492","SPINDOC"
"7493","TMEM65"
"7494","PIK3R1"
"7495","PRR12"
"7496","AGBL5"
"7497","NOP16"
"7498","IPO9"
"7499","STK17A"
"7500","RAB11B"
"7501","TRMT1L"
"7502","QSER1"
"7503","DUSP4"
"7504","SURF2"
"7505","FBXO34"
"7506","PSMB5"
"7507","OPLAH"
"7508","RPS3A"
"7509","SPATA5L1"
"7510","ANKRD13A"
"7511","TYW1"
"7512","CUL4B"
"7513","C9orf43"
"7514","SCAF8"
"7515","ZER1"
"7516","H2AZ2"
"7517","SPR"
"7518","SRSF6"
"7519","DAB2IP"
"7520","CD320"
"7521","SLF2"
"7522","CHD1"
"7523","SEC11C"
"7524","RPL31"
"7525","CIDEB"
"7526","ABCB9"
"7527","SWAP70"
"7528","CHAF1B"
"7529","PBXIP1"
"7530","PRPF3"
"7531","MRPS12"
"7532","USP48"
"7533","RBM39"
"7534","WBP2"
"7535","TDP2"
"7536","MGAT1"
"7537","TMEM158"
"7538","DLD"
"7539","PHKG2"
"7540","LYPD1"
"7541","WDR55"
"7542","SDC3"
"7543","ARL8B"
"7544","DEF8"
"7545","CNOT2"
"7546","GSTM3"
"7547","TNFAIP8L1"
"7548","CCT7"
"7549","ILDR2"
"7550","FLJ37453"
"7551","UBR5"
"7552","SF3B2"
"7553","SLC25A28"
"7554","WDR24"
"7555","RRP1B"
"7556","SLC39A14"
"7557","BNIP3L"
"7558","KIF21A"
"7559","CMTM7"
"7560","ORC4"
"7561","NPLOC4"
"7562","KDM1A"
"7563","GPR39"
"7564","HACD3"
"7565","GOLIM4"
"7566","SLTM"
"7567","PMPCA"
"7568","CPNE7"
"7569","PTPN21"
"7570","CCT5"
"7571","MRPL9"
"7572","ACAP3"
"7573","PSPH"
"7574","LITAF"
"7575","QRICH1"
"7576","ASL"
"7577","DHX34"
"7578","HDAC7"
"7579","POFUT1"
"7580","VDAC2"
"7581","DGCR8"
"7582","THUMPD3-AS1"
"7583","PIGC"
"7584","INTS6"
"7585","PFDN2"
"7586","SH2B3"
"7587","RPS25"
"7588","ATP6AP1"
"7589","NPTN"
"7590","CREG1"
"7591","MMP15"
"7592","SNX12"
"7593","DDX49"
"7594","PLPBP"
"7595","PUS7"
"7596","LACTB2"
"7597","H3-3B"
"7598","LRP12"
"7599","CSTB"
"7600","DYNC1I2"
"7601","PURB"
"7602","FAM13B"
"7603","FKBP4"
"7604","AGK"
"7605","CHD9"
"7606","PIK3C2A"
"7607","TXNDC17"
"7608","SGMS2"
"7609","ANP32E"
"7610","AOPEP"
