"","gene_id","baseMean","logFC","lfcSE","P.Value","adj.P.Val","gene","entrez"
"16875","ENSG00000223519",14.2616718781393,0.0849287772510616,0.597323171134836,0.864243678151153,0.897278390366294,NA,NA
"16876","ENSG00000223522",2.03167422998739,0.108514406877053,1.1332640342839,0.866844727130198,0.899348656946139,"LOC100505716","100505716"
"16877","ENSG00000223528",197.38843025028,-3.96307440358642,0.271378490966274,3.94173110650168e-49,1.01234386229494e-47,NA,NA
"16878","ENSG00000223546",43.3306116383333,-0.96374747897576,0.374126388791007,0.00528852796876141,0.0106478185429167,NA,NA
"16879","ENSG00000223547",54.9370440949588,1.55179405901683,0.412653095390652,3.4130817369219e-05,9.41437874060769e-05,"ZNF844","284391"
"16880","ENSG00000223549",5.64364581439179,2.62406993620484,1.38923641589697,0.00372941685211104,0.0077178035041957,"MTND5P28","100505755"
"16881","ENSG00000223551",3.2277083659735,0.709965124447685,1.04375802382946,0.285597888365092,0.36232204189506,"TMSB4XP4","7118"
"16882","ENSG00000223559",0.838675191538341,0.483556309345538,1.40684481281513,0.450292257079187,NA,NA,NA
"16883","ENSG00000223561",0.286094943929516,-0.200664283477693,1.50243288337971,0.716738017414777,NA,"LOC646588","646588"
"16884","ENSG00000223570",0.768119674034414,0.359750022730779,1.44578624167882,0.55339564833807,NA,"RPL34P7","100127995"
"16885","ENSG00000223572",10.6735184765587,0.00537288488542719,0.653297327338334,0.99183689767838,0.993984783417407,"CKMT1A","548596"
"16886","ENSG00000223573",0.280459819640863,-0.197119534281003,1.50223998603603,0.721411207378289,NA,"TINCR","257000"
"16887","ENSG00000223575",0.912588694118862,0.753675362998051,1.509430003465,0.250648301929727,NA,NA,NA
"16888","ENSG00000223576",4.83544653000727,3.78658168074225,1.51815410152382,0.000288307142243811,0.000707555461058031,NA,NA
"16889","ENSG00000223584",0.358942802815204,0.299388598457295,1.51666440780509,0.5904273638883,NA,"TVP23CP1","100421599"
"16890","ENSG00000223586",1.68672768328259,-1.40919506870572,1.53614394988141,0.0712887518848417,0.110713557745806,NA,NA
"16891","ENSG00000223593",2.48843037753703,2.33899658029793,1.64488920662685,0.0106120700345306,0.0201784821875286,"LOC100421787","100421787"
"16892","ENSG00000223599",9.01575633877989,0.769167231641583,0.770610911423763,0.185935427602392,0.251818787012914,NA,NA
"16893","ENSG00000223612",3.26770155869438,-0.106438237151812,0.911978121959904,0.862869896408005,0.896307383923393,NA,NA
"16894","ENSG00000223634",0.429975595319893,-0.287226436934821,1.51015385231686,0.607375018564453,NA,NA,NA
"16895","ENSG00000223635",0.955894032153346,0.921824471812846,1.4969032612688,0.185555432496531,NA,NA,NA
"16896","ENSG00000223638",11.6477640824705,1.45259464113183,0.927627022714789,0.0287563196698277,0.0496484761749868,"RFPL4A","342931"
"16897","ENSG00000223642",19.9982449365307,-2.19768664485476,0.647186538278535,5.88378701195135e-05,0.000158201758432505,NA,NA
"16898","ENSG00000223646",8.88683910104724,-1.66320111287855,0.886369646378582,0.0111684955310662,0.0211365501458689,"LOC101928012","101928012"
"16899","ENSG00000223650",0.73819452173821,0.512152457358354,1.52743877733363,0.386453983577224,NA,NA,NA
"16900","ENSG00000223652",0.654748626488885,-0.1909779529675,1.44547923652088,0.745010818174845,NA,NA,NA
"16901","ENSG00000223653",108.827227966038,2.1699672586775,0.358288524464388,1.05493997545308e-10,4.75634426065031e-10,NA,NA
"16902","ENSG00000223658",15.2135520064402,0.148275144066136,0.587560626775833,0.762856588611615,0.815382557583871,"C1GALT1C1L","728819"
"16903","ENSG00000223660",1.80435160049312,0.300880234657596,1.17404939661688,0.645982141869349,0.714144234816078,NA,NA
"16904","ENSG00000223663",0.749692732701552,0.717437640887817,1.48138411769837,0.275902699986634,NA,"NDUFB4P8","107075246"
"16905","ENSG00000223685",132.918239531479,1.17842731968092,0.28626305982153,1.52457396851427e-05,4.38527333478943e-05,"LINC00571","100874188"
"16906","ENSG00000223692",2.12801223593807,0.949013243410337,1.30712310178256,0.18667414459203,0.252721573351477,"DIP2A-IT1","100862692"
"16907","ENSG00000223695",1.64303815440745,1.09060947890865,1.42606256718676,0.138872428819858,0.195417329986498,NA,NA
"16908","ENSG00000223697",182.148229957773,-0.162934719822538,0.226041122522126,0.458943758198003,0.540840511090301,NA,NA
"16909","ENSG00000223701",6.50095569541207,-0.0739818417506988,0.784029156868868,0.898288244228855,0.923515771731615,"RAET1E-AS1","100652739"
"16910","ENSG00000223703",7.61668830299486,-0.369884760596546,0.723780830635515,0.507061060925948,0.58756693703848,"LOC100289350","100289350"
"16911","ENSG00000223704",2.17075211490284,-1.82468233266148,1.58010659660975,0.0306576023138814,0.0525757944310285,NA,NA
"16912","ENSG00000223705",468.667664873393,1.30457728490243,0.156065209049034,2.04937263196899e-17,1.37976839265175e-16,"NSUN5P1","155400"
"16913","ENSG00000223711",5.76851507290066,4.15752386640767,1.44207933106944,8.11479651709789e-05,0.00021428899028301,NA,NA
"16914","ENSG00000223714",2.56075900703615,-0.796248646091281,1.12925025619023,0.245954792190832,0.319299909387844,"LINC02601","105373185"
"16915","ENSG00000223715",4.21389290354632,-3.22960138122608,1.55195456203111,0.00124906604617594,0.00278077906095645,NA,NA
"16916","ENSG00000223718",0.697576689522608,0.483764307755587,1.52890725068926,0.407465156984077,NA,"RPL15P11","402694"
"16917","ENSG00000223720",1.77791998301734,-1.50102311445779,1.54407820946837,0.0592896495852995,0.094502029853044,NA,NA
"16918","ENSG00000223722",6.05157182671161,-0.297643430819305,0.763797369500997,0.603338721463255,0.676253608181313,NA,NA
"16919","ENSG00000223724",0.412402598903589,0.325925457283748,1.51979475857492,0.559469475361183,NA,NA,NA
"16920","ENSG00000223725",6.94944994335905,1.1858123380663,0.900475393054069,0.0653339640616971,0.102786795159798,NA,NA
"16921","ENSG00000223734",2.89888565266741,0.665658830680985,1.13943681382291,0.326157532566014,0.406136254315207,NA,NA
"16922","ENSG00000223741",2.31667579506025,-0.443182126951976,1.06096057579753,0.497733146173669,0.57851866534933,NA,NA
"16923","ENSG00000223745",159.630267684105,0.672326757777278,0.217942376396843,0.00153395889595836,0.00337217978320074,NA,NA
"16924","ENSG00000223751",3.70241277522112,-0.378206887956601,0.974118241931495,0.551740408429124,0.629127707928458,NA,NA
"16925","ENSG00000223756",3.47407862931986,2.2277560423582,1.54555952333623,0.0126630806941039,0.0236962981753479,"TSSC2","650368"
"16926","ENSG00000223760",6.32459175776138,0.117649079555198,0.748540559703995,0.835339440442702,0.874412976643683,"MED15P9","285103"
"16927","ENSG00000223761",0.753214002683804,-0.539513423977429,1.48174551764517,0.385469730072644,NA,NA,NA
"16928","ENSG00000223764",51.7795186690842,-0.8800173047353,0.362747478901286,0.00898188816639489,0.0173109202465164,"LINC02593","100130417"
"16929","ENSG00000223768",419.7016798529,-0.711563244056518,0.181130409683561,6.27529240293928e-05,0.000168046835644603,"LINC00205","642852"
"16930","ENSG00000223773",48.8714633281263,0.154901401386557,0.346489583420051,0.633840800996773,0.703289451528969,"CD99P1","401577"
"16931","ENSG00000223774",17.8892397303828,0.581710364486494,0.580660997503546,0.232809371571595,0.304701998747946,NA,NA
"16932","ENSG00000223776",301.909021040009,-0.399583645563178,0.17733577388701,0.0219124080204634,0.0389171347949243,"LGALS8-AS1","100287902"
"16933","ENSG00000223779",0.369097260869105,0.304688520385288,1.51724823621454,0.584164268463537,NA,NA,NA
"16934","ENSG00000223784",2.15410568521227,0.413757872178317,1.13128972425482,0.530608994055917,0.609566594717072,NA,NA
"16935","ENSG00000223786",0.417038987891349,-0.281203173568743,1.50943992715524,0.614671446085163,NA,"LOC101928516","101928516"
"16936","ENSG00000223791",3.23862043915633,-0.790533942071822,1.11548704767702,0.247504974339846,0.321006530888551,"UBE2E1-AS1","100874092"
"16937","ENSG00000223797",32.8350417525266,-1.65163521877661,0.521248196710652,0.0002647315065832,0.000654279490323069,"ENTPD3-AS1","285266"
"16938","ENSG00000223799",169.706847839584,-1.31153561033563,0.21976755417092,7.63980917683937e-10,3.24526497541287e-09,NA,NA
"16939","ENSG00000223802",59.3364399255668,-1.38009488825498,0.363828976516932,4.09685269221966e-05,0.000112347390409293,"CERS1","10715"
"16940","ENSG00000223803",2.90741892011516,0.228539394441513,0.9885129072302,0.718532806616413,0.778455503683059,NA,NA
"16941","ENSG00000223804",43.7430147782649,-1.9165995935472,0.432542656180037,1.01416754263179e-06,3.28897095307814e-06,NA,NA
"16942","ENSG00000223806",0.824805197807179,0.571149715281739,1.52600802767024,0.34583936070256,NA,"LINC00114","400866"
"16943","ENSG00000223810",0.73819452173821,0.512152457358354,1.52743877733363,0.386453983577224,NA,"KRT8P28","391099"
"16944","ENSG00000223813",4.89088323926442,-2.67241290410388,1.48715690974538,0.00414700635536118,0.00851683820823279,NA,NA
"16945","ENSG00000223815",0.596951229338142,0.481685924162939,1.50586921687151,0.420136919927677,NA,NA,NA
"16946","ENSG00000223820",84.4715130177271,0.451919174995227,0.283849664025144,0.0963083455640214,0.143378136063657,"CFL1P1","142913"
"16947","ENSG00000223821",68.4667370915379,0.922455566258348,0.353380825830044,0.00507298988373749,0.0102508834139421,NA,NA
"16948","ENSG00000223825",0.650001330337604,-0.198025269449942,1.44771440413873,0.735705913396848,NA,NA,NA
"16949","ENSG00000223829",0.280459819640863,-0.197119534281003,1.50223998603603,0.721411207378289,NA,"LOC105375267","105375267"
"16950","ENSG00000223831",0.596951229338142,0.481685924162939,1.50586921687151,0.420136919927677,NA,NA,NA
"16951","ENSG00000223834",1.59063253045983,0.463479634542735,1.21985690987143,0.486574992936488,0.567539701909513,NA,NA
"16952","ENSG00000223837",1.0920296220941,0.340455996790339,1.32839156544448,0.596613480503945,NA,NA,NA
"16953","ENSG00000223839",0.543491433249757,0.43766012478208,1.50994350926289,0.45521274118444,NA,"FAM95B1","100133036"
"16954","ENSG00000223842",2.95593295561408,-0.156257758396061,0.935764327291021,0.801712217918573,0.847605309232676,NA,NA
"16955","ENSG00000223843",0.804235995488193,-0.582748276620211,1.48120774767957,0.355455166747895,NA,NA,NA
"16956","ENSG00000223855",37.438195466126,1.194931302045,0.46876272097695,0.00400084445433378,0.00823780321788486,"HRAT92","441307"
"16957","ENSG00000223861",3.52046490465439,2.34371756196657,1.53235462022847,0.0096120961696272,0.0184342702910663,"RPS10P6","729374"
"16958","ENSG00000223865",2.39227739664086,-0.280494835673986,1.09978602059345,0.666382999953813,0.732340525130709,"HLA-DPB1","3115"
"16959","ENSG00000223878",2.51393765920064,-0.0912863248271905,1.0878324521442,0.887351674406322,0.915649565323062,NA,NA
"16960","ENSG00000223882",0.380595471832447,0.310349010401413,1.5178948532377,0.577519035465388,NA,"ABCC5-AS1","100873982"
"16961","ENSG00000223884",0.4412458438972,-0.292261780208539,1.51076971939572,0.601313318348591,NA,"LOC101929452","101929452"
"16962","ENSG00000223886",2.96482288578474,-0.13192427007274,0.9828144694235,0.834469636414554,0.873726222938731,"LOC100131785","100131785"
"16963","ENSG00000223891",148.156471546599,1.63889863852747,0.345171248175443,3.46536517673124e-07,1.17689022001782e-06,"OSER1-DT","100505783"
"16964","ENSG00000223896",0.596951229338142,0.481685924162939,1.50586921687151,0.420136919927677,NA,NA,NA
"16965","ENSG00000223899",0.894689174615335,0.571245212305497,1.37095114994333,0.388715292192976,NA,NA,NA
"16966","ENSG00000223901",150.691559289946,-2.64342798216519,0.25914848539462,1.41772198835705e-25,1.44403933589839e-24,NA,NA
"16967","ENSG00000223911",14.8134881555161,0.205770972121822,0.539901334174929,0.657272600063799,0.72424300560514,NA,NA
"16968","ENSG00000223922",1.38630996015545,-0.692279591228172,1.38376361225219,0.307658483345658,0.386238400011208,"ASS1P2","447"
"16969","ENSG00000223935",5.67011660509968,2.62835349187749,1.41452571503982,0.00393515651518094,0.00810935841437094,NA,NA
"16970","ENSG00000223940",0.959464777446273,0.28258970851707,1.39159367858688,0.648359539578938,NA,"KRT8P8","402429"
"16971","ENSG00000223941",3.04530627182241,-2.44763908990589,1.61477285562953,0.00825387831946684,0.0160350790924011,"LINC01014","100874330"
"16972","ENSG00000223945",4.76398159726314,0.64333697762495,0.917679468712475,0.307447910709949,0.386021752073504,"LOC441907","441907"
"16973","ENSG00000223947",109.06347075746,-2.68242628043768,0.317714827578451,2.21832522698468e-18,1.5679787562609e-17,NA,NA
"16974","ENSG00000223959",478.57920594103,0.900736248103003,0.143374324836034,2.02704182957091e-10,8.98234055174086e-10,"AFG3L1P","172"
"16975","ENSG00000223960",446.551803013494,0.0329708804036797,0.152111013203875,0.826324605908011,0.867328743476472,"CHROMR","101927027"
"16976","ENSG00000223967",1.1099792884262,0.927155825421023,1.52396986202803,0.17903528781792,NA,NA,NA
"16977","ENSG00000223969",20.13487357241,1.74192871415338,0.643990912583653,0.00106217035496848,0.00239312439296167,NA,NA
"16978","ENSG00000223972",3.22207391320275,0.405117801244334,0.923642497945043,0.516581586471458,0.596665720338378,"DDX11L2","84771"
"16979","ENSG00000223974",0.545900829854031,0.229705165055214,1.43623136883353,0.69970253143689,NA,"BNIP3P42","106481697"
"16980","ENSG00000223979",0.902434236064961,0.758558445176062,1.50712738310767,0.249013708843299,NA,"SMCR2","105371564"
"16981","ENSG00000223989",55.5377295672771,-1.7362095094268,0.454410569789346,1.94777469849496e-05,5.53121107212989e-05,NA,NA
"16982","ENSG00000223999",3.10827005389987,-1.82377441678838,1.46956426537867,0.0293905085861021,0.050611598967305,NA,NA
"16983","ENSG00000224014",7.11973603645904,0.763246031046498,0.777762560184172,0.191517082709754,0.258336879922022,NA,NA
"16984","ENSG00000224016",2.67853915270131,-1.6030138335017,1.44004681607155,0.0471781544067832,0.0772456246763802,NA,NA
"16985","ENSG00000224020",12.9648820540044,1.66037568310266,0.903787006797138,0.0122725797577734,0.0230252859878305,"MIR181A2HG","100379345"
"16986","ENSG00000224023",17.2918780674703,-0.409004084291627,0.523592834916589,0.367104606511992,0.448874554260911,"EDRF1-DT","399821"
"16987","ENSG00000224029",0.824805197807179,0.571149715281739,1.52600802767024,0.34583936070256,NA,NA,NA
"16988","ENSG00000224031",0.553645891303657,0.394461185467442,1.53011876970319,0.484292230690201,NA,NA,NA
"16989","ENSG00000224032",665.577170397835,0.334480362797914,0.139319401316016,0.0152674287230776,0.028079200981623,NA,NA
"16990","ENSG00000224034",1.04661434689864,0.093037410972426,1.2551845837107,0.884620871488273,NA,"LINC02561","110806285"
"16991","ENSG00000224040",0.553645891303657,0.394461185467442,1.53011876970319,0.484292230690201,NA,NA,NA
"16992","ENSG00000224043",37.564927324734,-1.95435938388023,0.49086450061455,7.23728782355058e-06,2.15921370208278e-05,NA,NA
"16993","ENSG00000224045",0.543491433249757,0.43766012478208,1.50994350926289,0.45521274118444,NA,"PAEPP1","138159"
"16994","ENSG00000224046",27.1805127339821,1.85339084298663,0.624459207279713,0.000391766201859189,0.000944406410683817,"LOC101927420","101927420"
"16995","ENSG00000224051",324.3066235773,-0.346206009452376,0.162559624312306,0.0307587976645007,0.0527198483799587,"CPTP","80772"
"16996","ENSG00000224054",0.523182517141956,0.382947558057755,1.52817267414431,0.496429715639539,NA,NA,NA
"16997","ENSG00000224057",71.4382436108603,-3.35041276255849,0.394432742034873,2.16507542491267e-18,1.53166440573502e-17,"EGFR-AS1","100507500"
"16998","ENSG00000224063",241.83157333183,0.00771328829406876,0.195355412354928,0.967864851910872,0.975781865456181,NA,NA
"16999","ENSG00000224066",68.803806979692,-0.440612950662476,0.308497801973609,0.132718590385925,0.188270032758565,NA,NA
"17000","ENSG00000224072",1.10849074513242,0.739763224969186,1.38200626402405,0.281044796200843,NA,"VEZTP1","100113397"
"17001","ENSG00000224076",0.412402598903589,0.325925457283748,1.51979475857492,0.559469475361183,NA,NA,NA
"17002","ENSG00000224078",1889.63555517388,-0.216781456782855,0.0994200960981211,0.0283832596529425,0.0490729797362099,NA,NA
"17003","ENSG00000224079",2.12538016695907,0.0756998893866235,1.04447361963889,0.905830468724404,0.929399870587888,NA,NA
"17004","ENSG00000224080",7.40662489980191,1.06108226817028,0.894565706129875,0.0957229321057046,0.142688486432273,NA,NA
"17005","ENSG00000224081",12.9059253469904,-3.28926959714293,0.990737714519878,4.60890923916593e-05,0.000125644900421277,"SLC44A3-AS1","101928079"
"17006","ENSG00000224086",628.444599611212,0.565850065521406,0.12749565530593,7.52142174313167e-06,2.23908133382438e-05,NA,NA
"17007","ENSG00000224090",0.348788344761304,0.294001762790577,1.51609267869415,0.596833697043732,NA,"LOC100129175","100129175"
"17008","ENSG00000224093",101.190674978564,0.0267100403913748,0.280403133365537,0.920908883373676,0.940867096631868,NA,NA
"17009","ENSG00000224094",5.25521286846752,0.471093525027434,0.806759745936794,0.425050656014513,0.50763098018542,NA,NA
"17010","ENSG00000224097",13.379254841582,4.05817804597024,1.01567943739869,3.1133672258897e-06,9.67459241725537e-06,"LOC401127","401127"
"17011","ENSG00000224114",3.49653682938104,1.6142561834871,1.39188058563758,0.0445691589123195,0.0734988072777826,"RPS14P1","100271063"
"17012","ENSG00000224116",1.21355765709174,-0.307924223863299,1.25200365638923,0.636776456653676,NA,"INHBA-AS1","285954"
"17013","ENSG00000224122",0.44854732703709,-0.295599596950963,1.51118742659663,0.597314359995626,NA,"POU6F2-AS1","100861520"
"17014","ENSG00000224126",2.42095735672881,0.0990689395493782,1.02706266004641,0.876581894653739,0.90730209452464,NA,NA
"17015","ENSG00000224138",21.556729123737,2.94722891559365,0.676738972611644,8.52840534947991e-07,2.78567316562383e-06,NA,NA
"17016","ENSG00000224152",94.3947956336278,1.19158127065042,0.308920045350534,4.42670238970099e-05,0.000120852325815,NA,NA
"17017","ENSG00000224157",2.31521957559163,0.216439354546859,1.07426472406273,0.737587266229638,0.794641257964259,"HCG14","414760"
"17018","ENSG00000224159",0.967392243116688,0.807117534296422,1.51102055806222,0.226590462141565,NA,NA,NA
"17019","ENSG00000224163",0.348788344761304,0.294001762790577,1.51609267869415,0.596833697043732,NA,"LOC392787","392787"
"17020","ENSG00000224164",0.884534716561434,0.50317678572681,1.40292979751494,0.435111071452408,NA,"LINC02828","105374978"
"17021","ENSG00000224165",16.6214283243056,0.0231557864588116,0.509444318217802,0.958484974549984,0.968395162744581,"DNAJC27-AS1","729723"
"17022","ENSG00000224172",0.46808938737546,-0.0547300738857442,1.48753970116086,0.921207418673707,NA,NA,NA
"17023","ENSG00000224183",1.1853034523101,0.252120556393132,1.16271066010544,0.699188266370366,NA,NA,NA
"17024","ENSG00000224184",1.520384416728,-0.0634293191979573,1.22069720114969,0.921574774753202,0.941301149392903,"MIR3681HG","100506457"
"17025","ENSG00000224186",406.259718378198,-0.758479731254184,0.154605206261472,6.57109391691343e-07,2.1712140711321e-06,"PITX1-AS1","100996485"
"17026","ENSG00000224189",0.601587618325901,-0.194704789712215,1.41158944731769,0.747065554167929,NA,"HAGLR","401022"
"17027","ENSG00000224194",0.310301799935367,-0.21570073873219,1.50336437872657,0.697076082811933,NA,NA,NA
"17028","ENSG00000224195",146.742974653792,-0.0980065841465804,0.221082624414875,0.649182749566169,0.71692462494127,NA,NA
"17029","ENSG00000224205",0.803152528789936,0.658283717033549,1.50362243306582,0.301436103524774,NA,NA,NA
"17030","ENSG00000224207",0.852727589490292,0.420673296686271,1.439869670847,0.496625625463013,NA,NA,NA
"17031","ENSG00000224208",1.44340909616256,0.980070543322167,1.56194636468341,0.155402431480138,0.215585714757542,NA,NA
"17032","ENSG00000224216",0.852649707499895,-0.727686075680049,1.45365168451872,0.276824143768116,NA,NA,NA
"17033","ENSG00000224220",13.1081017391632,-4.49363427811496,1.23945472118897,7.9528390103635e-06,2.36320913989806e-05,NA,NA
"17034","ENSG00000224221",2.38896693755912,0.790364482378322,1.22228771202499,0.256686725148156,0.331059331530148,"RPS6P8","100128450"
"17035","ENSG00000224222",0.29903155135806,-0.208904467455553,1.50292084569924,0.705930370039904,NA,NA,NA
"17036","ENSG00000224238",1.19390245867628,0.986843923042478,1.53180210494848,0.159103440986466,NA,NA,NA
"17037","ENSG00000224259",1.76049177698538,-0.356836338368749,1.19711125878331,0.587809598812293,0.662099014010063,"LINC01133","100505633"
"17038","ENSG00000224261",3.63889591230452,1.74060530553956,1.38048396675971,0.0328304060538794,0.0558536834987897,"RPSAP18","388707"
"17039","ENSG00000224272",9.07730096498506,-1.29468240871549,0.893121225447891,0.044522258167152,0.0734362761308499,NA,NA
"17040","ENSG00000224276",0.856202629789398,-0.0532727034701904,1.34532785954592,0.931652902246742,NA,"ARHGEF2-AS1","107985210"
"17041","ENSG00000224280",0.565144102266999,0.529510438295419,1.48088928821933,0.393123830198436,NA,"LOC317727","317727"
"17042","ENSG00000224281",2149.81449749944,-0.389786701714678,0.100967689478075,0.000103664471859556,0.000270142212207748,"SLC25A5-AS1","100303728"
"17043","ENSG00000224287",2.94534773384031,-0.905379414323883,1.16866365554188,0.196527258159446,0.264078456192228,"MSL3P1","151507"
"17044","ENSG00000224292",1.43043162927004,-0.192550963856068,1.25846079582308,0.765076673079921,0.817185714437627,"LOC101927635","101927635"
"17045","ENSG00000224294",21.7152378538446,4.50029801481054,0.886391035698411,2.383852161522e-08,9.01877864656023e-08,"PINCR","101927501"
"17046","ENSG00000224295",2.97668287592199,-1.74958075868557,1.45774656130713,0.0344166958683263,0.0581602796997684,NA,NA
"17047","ENSG00000224307",1.34961074654869,-1.13919438039754,1.49685974542063,0.122840688732878,0.176008504063051,"LOC101929331","101929331"
"17048","ENSG00000224312",0.334064406113583,0.0504372572613037,1.49536391719239,0.92661919879514,NA,NA,NA
"17049","ENSG00000224315",0.704505419892129,0.369123610961641,1.41278443314188,0.552936028414663,NA,"RPL7P7","644896"
"17050","ENSG00000224316",7.85366120856463,0.44644489411811,0.745302674122709,0.431073283560718,0.513473577091629,"GTF2IP5","100420546"
"17051","ENSG00000224321",42.4971804692518,-0.197301583060701,0.405566718447999,0.595700035966197,0.669265484043009,NA,NA
"17052","ENSG00000224323",1.34798771494913,1.11879927548113,1.54941581156881,0.122645732578286,0.175772929704999,NA,NA
"17053","ENSG00000224324",0.305338216342485,0.0504372572613038,1.49536391719239,0.92661919879514,NA,NA,NA
"17054","ENSG00000224328",221.876178715149,-0.433394964979284,0.211230768964731,0.0355553854253627,0.0599235166857604,"MDC1-AS1","106478956"
"17055","ENSG00000224337",0.824805197807179,0.571149715281739,1.52600802767024,0.34583936070256,NA,NA,NA
"17056","ENSG00000224346",4.33967259200936,2.50808077430858,1.57488301509637,0.00695363084356481,0.0137000324283167,"BICD1P1","391472"
"17057","ENSG00000224347",5.39546956498496,-2.18524146494679,1.3667835911354,0.0107879023444259,0.0204842363398416,"SCEL-AS1","104355296"
"17058","ENSG00000224349",2.04622035307765,0.388495236571054,1.20087330081816,0.556415764626426,0.633428148479571,"FAM135A-AS1","105377849"
"17059","ENSG00000224356",3.34324701843344,-0.641620805781384,1.04904966457766,0.332526409305042,0.412767611773104,NA,NA
"17060","ENSG00000224358",36.5808015831709,2.31420835391676,0.520610479431784,6.42837261166026e-07,2.12692155734778e-06,NA,NA
"17061","ENSG00000224367",0.542347907564528,-0.376083068745434,1.49649868345069,0.518615726369713,NA,NA,NA
"17062","ENSG00000224372",0.369097260869105,0.304688520385288,1.51724823621454,0.584164268463537,NA,NA,NA
"17063","ENSG00000224376",0.882718978662535,-0.119441082021576,1.34173308192189,0.84823993669321,NA,NA,NA
"17064","ENSG00000224383",83.6335223587921,-0.289807811975864,0.276052327888336,0.274237441815444,0.350159911260731,"PRR29","92340"
"17065","ENSG00000224384",1.72246048541361,-0.388228044543089,1.09236265643042,0.553286265882543,0.630515807092168,NA,NA
"17066","ENSG00000224387",0.554989644213099,0.447132722116844,1.508902304668,0.447482306690943,NA,NA,NA
"17067","ENSG00000224388",0.99919937018783,0.816545607726856,1.51475804833157,0.221759966090098,NA,NA,NA
"17068","ENSG00000224389",8.14321711537545,0.576439596355317,0.751745591095828,0.312775052566392,0.391679450336766,"C4B","721"
"17069","ENSG00000224397",0.484695972316019,-0.085576205680681,1.48406480815647,0.877868803686291,NA,"PELATON","100506115"
"17070","ENSG00000224401",0.523182517141956,0.382947558057755,1.52817267414431,0.496429715639539,NA,"RPL7P57","643507"
"17071","ENSG00000224402",0.261888087923665,-0.184881336798771,1.5016540404594,0.73765392083857,NA,NA,NA
"17072","ENSG00000224406",1.42802614981119,0.978846505159453,1.40122772079465,0.174736370655519,0.238800856024288,"LINC02052","253573"
"17073","ENSG00000224407",1268.07136951875,-3.76948244592397,0.150722808424244,7.51440659580356e-139,2.11845805258936e-136,NA,NA
"17074","ENSG00000224409",3.82626363443227,3.18304365086424,1.62179746547857,0.0015823034687939,0.00347068120006331,NA,NA
"17075","ENSG00000224411",36.9797501041402,0.42960510487715,0.394379823014649,0.236505846267114,0.308995839311432,NA,NA
"17076","ENSG00000224415",0.489215306081266,-0.0955411224492725,1.44074496730529,0.869920631569435,NA,NA,NA
"17077","ENSG00000224417",69.2388359113518,-0.507279827642,0.296631847531449,0.0728241867792918,0.112829334639475,NA,NA
"17078","ENSG00000224418",12.2985487952693,0.361639330275596,0.622635455968773,0.478518466087032,0.559766414733468,NA,NA
"17079","ENSG00000224420",112.909473453882,0.989517542172467,0.240515511572044,2.06645544612763e-05,5.85197468273554e-05,"ADM5","199800"
"17080","ENSG00000224424",89.9025090431667,-0.832216487906072,0.269596668756749,0.00129089608854038,0.00286687870007515,"PRKAR2A-AS1","100506637"
"17081","ENSG00000224429",16.5344342855801,1.02531559932688,0.620749331685767,0.0447024312743093,0.0736938117935868,"LINC00539","100652865"
"17082","ENSG00000224431",6.86523878521972,1.55418743755211,1.04335488082393,0.029154514799314,0.050254605698417,NA,NA
"17083","ENSG00000224448",5.51681247054434,2.01226000473029,1.16695945795978,0.0103826518701805,0.0197805889715642,NA,NA
"17084","ENSG00000224451",0.586796771284241,0.473347482445445,1.50650164693157,0.426610648264977,NA,"ATP5PBP1","100422523"
"17085","ENSG00000224452",0.826804899322529,-0.30168409730571,1.42388607921633,0.62038299783544,NA,NA,NA
"17086","ENSG00000224459",0.710140544180782,0.370466505422492,1.4117222170259,0.551860405533006,NA,"SLC25A34-AS1","110806303"
"17087","ENSG00000224462",4.06728881873248,0.0119523206938391,0.93911347527281,0.984666491190041,0.9885356730964,"C4BPAP1","727859"
"17088","ENSG00000224463",9.48006479475572,2.04887391721134,1.06761283718061,0.00643544562991118,0.012755954013644,NA,NA
"17089","ENSG00000224465",0.697576689522608,0.483764307755587,1.52890725068926,0.407465156984077,NA,NA,NA
"17090","ENSG00000224467",0.553645891303657,0.394461185467442,1.53011876970319,0.484292230690201,NA,NA,NA
"17091","ENSG00000224468",3.15691105677971,-1.01196236086684,1.17927569681949,0.155007703372204,0.215184171417821,"LAMC1-AS1","110841583"
"17092","ENSG00000224470",2035.92898082001,0.960842363763126,0.100568598288447,7.08151927289931e-22,6.03503902732458e-21,"ATXN1L","342371"
"17093","ENSG00000224478",0.4412458438972,-0.292261780208539,1.51076971939572,0.601313318348591,NA,NA,NA
"17094","ENSG00000224479",1.46769606507237,-0.0295822250521847,1.23775678433996,0.96326230137021,0.972220668520108,NA,NA
"17095","ENSG00000224481",3.91845928796132,2.3215212281774,1.57048325650884,0.0105092311511404,0.0199961371604343,NA,NA
"17096","ENSG00000224490",21.5542337385888,-0.644085746307127,0.48416084920192,0.131662687062923,0.186966809031515,NA,NA
"17097","ENSG00000224497",4.44252794700878,0.0163426305799994,0.812413321101316,0.977832174651677,0.983445677930113,NA,NA
"17098","ENSG00000224505",882.262833590564,2.14836131368513,0.165124213732367,7.58251175700396e-40,1.3878825810749e-38,NA,NA
"17099","ENSG00000224509",0.348788344761304,0.294001762790577,1.51609267869415,0.596833697043732,NA,"MRPS9-AS2","102724691"
